FID,FID_BCHFWe,Well_ID,LATITUDE,LONGITUDE,FID_Unconv,NAME,SHAPEAREA,OBJECTID,RASTERVALU
4749,2188,2189.000000000000000,56.893431000000000,-122.266656999999995,0,Montney Basin,26607264166.200000762939453,4,2216.7800293
4750,5322,5323.000000000000000,56.894253999999997,-122.324663999999999,0,Montney Basin,26607264166.200000762939453,4,2260.4499512
4751,2246,2247.000000000000000,56.894427000000000,-122.242555999999993,0,Montney Basin,26607264166.200000762939453,4,2172.9399414
4752,2811,2812.000000000000000,56.894748000000000,-122.258397000000002,0,Montney Basin,26607264166.200000762939453,4,2216.7800293
4753,6085,6086.000000000000000,56.895409999999998,-122.320246999999995,0,Montney Basin,26607264166.200000762939453,4,2260.7199707
4754,4163,4164.000000000000000,56.896202000000002,-122.253613999999999,0,Montney Basin,26607264166.200000762939453,4,2216.7800293
4755,3500,3501.000000000000000,56.897295000000000,-121.673653000000002,0,Montney Basin,26607264166.200000762939453,4,1857.2199707
4756,2297,2298.000000000000000,56.902166999999999,-122.241625999999997,0,Montney Basin,26607264166.200000762939453,4,2172.9399414
4757,4243,4244.000000000000000,56.904262000000003,-122.292264000000003,0,Montney Basin,26607264166.200000762939453,4,2255.6799316
4758,4230,4231.000000000000000,56.905358999999997,-122.142174999999995,0,Montney Basin,26607264166.200000762939453,4,2109.6201172
4759,3563,3564.000000000000000,56.905665999999997,-122.287267000000000,0,Montney Basin,26607264166.200000762939453,4,2255.6799316
4760,4236,4237.000000000000000,56.906345000000002,-122.282066999999998,0,Montney Basin,26607264166.200000762939453,4,2255.6799316
4761,3573,3574.000000000000000,56.906488000000003,-122.295615999999995,0,Montney Basin,26607264166.200000762939453,4,2255.6799316
4762,3594,3595.000000000000000,56.906571000000000,-122.072157000000004,0,Montney Basin,26607264166.200000762939453,4,2116.4499512
4763,5647,5648.000000000000000,56.906615000000002,-122.280967000000004,0,Montney Basin,26607264166.200000762939453,4,2255.6799316
4764,3553,3554.000000000000000,56.906802999999996,-122.509780000000006,0,Montney Basin,26607264166.200000762939453,4,2343.9899902
4765,6143,6144.000000000000000,56.907038999999997,-121.999088999999998,0,Montney Basin,26607264166.200000762939453,4,2088.1000977
4766,5503,5504.000000000000000,56.907169000000003,-121.998957000000004,0,Montney Basin,26607264166.200000762939453,4,2088.1000977
4767,5205,5206.000000000000000,56.907238999999997,-122.290440000000004,0,Montney Basin,26607264166.200000762939453,4,2255.6799316
4768,5660,5661.000000000000000,56.907665999999999,-121.991696000000005,0,Montney Basin,26607264166.200000762939453,4,2088.1000977
4769,4281,4282.000000000000000,56.907837999999998,-121.991558999999995,0,Montney Basin,26607264166.200000762939453,4,2088.1000977
4770,3551,3552.000000000000000,56.907969000000001,-122.137251000000006,0,Montney Basin,26607264166.200000762939453,4,2132.9299316
4771,2332,2333.000000000000000,56.908008000000002,-122.285644000000005,0,Montney Basin,26607264166.200000762939453,4,2255.6799316
4772,3632,3633.000000000000000,56.908172999999998,-121.996399999999994,0,Montney Basin,26607264166.200000762939453,4,2088.1000977
4773,2986,2987.000000000000000,56.909177999999997,-121.936169000000007,0,Montney Basin,26607264166.200000762939453,4,2082.5400391
4774,2322,2323.000000000000000,56.909357000000000,-122.280209999999997,0,Montney Basin,26607264166.200000762939453,4,2235.1999512
4775,2306,2307.000000000000000,56.909716000000003,-122.131467999999998,0,Montney Basin,26607264166.200000762939453,4,2111.4299316
4776,2968,2969.000000000000000,56.909747000000003,-121.526066999999998,0,Montney Basin,26607264166.200000762939453,4,1756.8699951
4777,6334,6335.000000000000000,56.909852000000001,-122.131507999999997,0,Montney Basin,26607264166.200000762939453,4,2111.4299316
4778,6044,6045.000000000000000,56.909947000000003,-122.131165999999993,0,Montney Basin,26607264166.200000762939453,4,2111.4299316
4779,2350,2351.000000000000000,56.909984999999999,-122.064577000000000,0,Montney Basin,26607264166.200000762939453,4,2092.8000488
4780,2376,2377.000000000000000,56.910563000000003,-121.991438000000002,0,Montney Basin,26607264166.200000762939453,4,2084.7800293
4781,6097,6098.000000000000000,56.910809000000000,-122.124049999999997,0,Montney Basin,26607264166.200000762939453,4,2111.4299316
4782,5364,5365.000000000000000,56.910845000000002,-122.123946000000004,0,Montney Basin,26607264166.200000762939453,4,2111.4299316
4783,5199,5200.000000000000000,56.910919000000000,-122.128292000000002,0,Montney Basin,26607264166.200000762939453,4,2111.4299316
4784,2988,2989.000000000000000,56.911082999999998,-122.062197999999995,0,Montney Basin,26607264166.200000762939453,4,2092.8000488
4785,5354,5355.000000000000000,56.911093000000001,-122.062271999999993,0,Montney Basin,26607264166.200000762939453,4,2092.8000488
4786,2314,2315.000000000000000,56.911337000000003,-122.268514999999994,0,Montney Basin,26607264166.200000762939453,4,2191.3200684
4787,2997,2998.000000000000000,56.911425000000001,-122.199366999999995,0,Montney Basin,26607264166.200000762939453,4,2108.6699219
4788,2304,2305.000000000000000,56.911765000000003,-122.255555999999999,0,Montney Basin,26607264166.200000762939453,4,2191.3200684
4789,3026,3027.000000000000000,56.911873000000000,-122.121223999999998,0,Montney Basin,26607264166.200000762939453,4,2111.4299316
4790,4347,4348.000000000000000,56.913018000000001,-122.119218000000004,0,Montney Basin,26607264166.200000762939453,4,2111.4299316
4791,5681,5682.000000000000000,56.913041000000000,-122.118876999999998,0,Montney Basin,26607264166.200000762939453,4,2111.4299316
4792,4325,4326.000000000000000,56.913060000000002,-122.193220999999994,0,Montney Basin,26607264166.200000762939453,4,2108.6699219
4793,5678,5679.000000000000000,56.913266999999998,-121.991428999999997,0,Montney Basin,26607264166.200000762939453,4,2084.7800293
4794,4345,4346.000000000000000,56.913358000000002,-121.991428999999997,0,Montney Basin,26607264166.200000762939453,4,2084.7800293
4795,3664,3665.000000000000000,56.914285999999997,-121.463300000000004,0,Montney Basin,26607264166.200000762939453,4,1732.3800049
4796,3653,3654.000000000000000,56.915463000000003,-122.188350999999997,0,Montney Basin,26607264166.200000762939453,4,2108.6699219
4797,1821,1822.000000000000000,56.920589999999997,-121.489825999999994,0,Montney Basin,26607264166.200000762939453,4,1743.4499512
4798,3077,3078.000000000000000,56.921702000000003,-122.087434000000002,0,Montney Basin,26607264166.200000762939453,4,2106.2299805
4799,5523,5524.000000000000000,56.922975999999998,-122.256156000000004,0,Montney Basin,26607264166.200000762939453,4,2191.3200684
4800,3691,3692.000000000000000,56.923355000000001,-122.253310999999997,0,Montney Basin,26607264166.200000762939453,4,2191.3200684
4801,3734,3735.000000000000000,56.923881999999999,-121.565924999999993,0,Montney Basin,26607264166.200000762939453,4,1772.8199463
4802,3724,3725.000000000000000,56.923884999999999,-121.553953000000007,0,Montney Basin,26607264166.200000762939453,4,1772.8199463
4803,3068,3069.000000000000000,56.923929999999999,-121.559347000000002,0,Montney Basin,26607264166.200000762939453,4,1772.8199463
4804,3735,3736.000000000000000,56.924028999999997,-122.195198000000005,0,Montney Basin,26607264166.200000762939453,4,2108.6699219
4805,3761,3762.000000000000000,56.924453999999997,-121.489227000000000,0,Montney Basin,26607264166.200000762939453,4,1743.4499512
4806,1865,1866.000000000000000,56.925271000000002,-121.569553999999997,0,Montney Basin,26607264166.200000762939453,4,1772.8199463
4807,1861,1862.000000000000000,56.925331999999997,-122.180206999999996,0,Montney Basin,26607264166.200000762939453,4,2109.8200684
4808,2445,2446.000000000000000,56.927382000000001,-122.286665999999997,0,Montney Basin,26607264166.200000762939453,4,2235.1999512
4809,2452,2453.000000000000000,56.927636000000000,-122.173012000000000,0,Montney Basin,26607264166.200000762939453,4,2109.8200684
4810,5090,5091.000000000000000,56.928531000000000,-122.281981000000002,0,Montney Basin,26607264166.200000762939453,4,2235.1999512
4811,3778,3779.000000000000000,56.929563000000002,-122.276741999999999,0,Montney Basin,26607264166.200000762939453,4,2235.1999512
4812,6107,6108.000000000000000,56.930767000000003,-122.271997999999996,0,Montney Basin,26607264166.200000762939453,4,2191.3200684
4813,3134,3135.000000000000000,56.931106000000000,-122.210216000000003,0,Montney Basin,26607264166.200000762939453,4,2129.8500977
4814,6163,6164.000000000000000,56.931202999999996,-122.167593999999994,0,Montney Basin,26607264166.200000762939453,4,2109.8200684
4815,5549,5550.000000000000000,56.931207000000001,-122.167479999999998,0,Montney Basin,26607264166.200000762939453,4,2109.8200684
4816,3772,3773.000000000000000,56.931247999999997,-121.523159000000007,0,Montney Basin,26607264166.200000762939453,4,1756.8699951
4817,3784,3785.000000000000000,56.932026000000000,-122.165569000000005,0,Montney Basin,26607264166.200000762939453,4,2090.6499023
4818,3797,3798.000000000000000,56.932186999999999,-121.580160000000006,0,Montney Basin,26607264166.200000762939453,4,1788.1099854
4819,3127,3128.000000000000000,56.932245999999999,-121.574333999999993,0,Montney Basin,26607264166.200000762939453,4,1788.1099854
4820,3108,3109.000000000000000,56.932400999999999,-121.661659000000000,0,Montney Basin,26607264166.200000762939453,4,1803.7099609
4821,3109,3110.000000000000000,56.932946999999999,-122.163607999999996,0,Montney Basin,26607264166.200000762939453,4,2090.6499023
4822,5384,5385.000000000000000,56.932977000000001,-122.163775000000001,0,Montney Basin,26607264166.200000762939453,4,2090.6499023
4823,6062,6063.000000000000000,56.933804000000002,-122.161776000000003,0,Montney Basin,26607264166.200000762939453,4,2090.6499023
4824,2516,2517.000000000000000,56.934660000000001,-122.159674999999993,0,Montney Basin,26607264166.200000762939453,4,2081.4599609
4825,5252,5253.000000000000000,56.934699000000002,-122.159874000000002,0,Montney Basin,26607264166.200000762939453,4,2081.4599609
4826,1915,1916.000000000000000,56.935305000000000,-122.444186999999999,0,Montney Basin,26607264166.200000762939453,4,2237.0200195
4827,5261,5262.000000000000000,56.935541000000001,-121.611242000000004,0,Montney Basin,26607264166.200000762939453,4,1790.2600098
4828,1928,1929.000000000000000,56.936303000000002,-122.230288999999999,0,Montney Basin,26607264166.200000762939453,4,2127.6298828
4829,2515,2516.000000000000000,56.937145999999998,-121.662108000000003,0,Montney Basin,26607264166.200000762939453,4,1803.7099609
4830,1920,1921.000000000000000,56.937373999999998,-122.326610000000002,0,Montney Basin,26607264166.200000762939453,4,2243.5100098
4831,5401,5402.000000000000000,56.938609000000000,-122.325447999999994,0,Montney Basin,26607264166.200000762939453,4,2243.5100098
4832,3834,3835.000000000000000,56.938746999999999,-121.757206999999994,0,Montney Basin,26607264166.200000762939453,4,1880.6300049
4833,3191,3192.000000000000000,56.938918999999999,-122.322975999999997,0,Montney Basin,26607264166.200000762939453,4,2243.5100098
4834,3868,3869.000000000000000,56.939867999999997,-122.319225000000003,0,Montney Basin,26607264166.200000762939453,4,2233.6999512
4835,5409,5410.000000000000000,56.939993999999999,-122.125459000000006,0,Montney Basin,26607264166.200000762939453,4,2081.0000000
4836,5407,5408.000000000000000,56.940116000000003,-122.108515999999995,0,Montney Basin,26607264166.200000762939453,4,2085.6799316
4837,3208,3209.000000000000000,56.940117000000001,-122.108518000000004,0,Montney Basin,26607264166.200000762939453,4,2085.6799316
4838,3199,3200.000000000000000,56.940120000000000,-122.100041000000004,0,Montney Basin,26607264166.200000762939453,4,2085.6799316
4839,5405,5406.000000000000000,56.940145999999999,-122.100009999999997,0,Montney Basin,26607264166.200000762939453,4,2085.6799316
4840,3216,3217.000000000000000,56.940263000000002,-122.125614999999996,0,Montney Basin,26607264166.200000762939453,4,2081.0000000
4841,3893,3894.000000000000000,56.940461999999997,-122.229815000000002,0,Montney Basin,26607264166.200000762939453,4,2108.4799805
4842,5566,5567.000000000000000,56.940823000000002,-122.316489000000004,0,Montney Basin,26607264166.200000762939453,4,2233.6999512
4843,6167,6168.000000000000000,56.941007999999997,-121.626814999999993,0,Montney Basin,26607264166.200000762939453,4,1796.5600586
4844,1940,1941.000000000000000,56.942242000000000,-121.631054000000006,0,Montney Basin,26607264166.200000762939453,4,1796.5600586
4845,2609,2610.000000000000000,56.942388000000001,-122.120647000000005,0,Montney Basin,26607264166.200000762939453,4,2081.0000000
4846,5269,5270.000000000000000,56.942495999999998,-122.120566999999994,0,Montney Basin,26607264166.200000762939453,4,2081.0000000
4847,5119,5120.000000000000000,56.943040000000003,-122.320171000000002,0,Montney Basin,26607264166.200000762939453,4,2233.6999512
4848,1978,1979.000000000000000,56.943049999999999,-122.316878000000003,0,Montney Basin,26607264166.200000762939453,4,2233.6999512
4849,2583,2584.000000000000000,56.943083000000001,-122.313528000000005,0,Montney Basin,26607264166.200000762939453,4,2233.6999512
4850,2593,2594.000000000000000,56.943126999999997,-122.323768000000001,0,Montney Basin,26607264166.200000762939453,4,2243.5100098
4851,2600,2601.000000000000000,56.944246999999997,-122.224391999999995,0,Montney Basin,26607264166.200000762939453,4,2108.4799805
4852,2605,2606.000000000000000,56.945090000000000,-122.236424999999997,0,Montney Basin,26607264166.200000762939453,4,2127.6298828
4853,5583,5584.000000000000000,56.948745000000002,-122.216217999999998,0,Montney Basin,26607264166.200000762939453,4,2108.4799805
4854,5578,5579.000000000000000,56.949041999999999,-121.628984000000003,0,Montney Basin,26607264166.200000762939453,4,1796.5600586
4855,3913,3914.000000000000000,56.949061000000000,-121.532308000000000,0,Montney Basin,26607264166.200000762939453,4,1750.3100586
4856,3226,3227.000000000000000,56.949666999999998,-121.633326999999994,0,Montney Basin,26607264166.200000762939453,4,1796.5600586
4857,3229,3230.000000000000000,56.949674000000002,-121.650881999999996,0,Montney Basin,26607264166.200000762939453,4,1803.7099609
4858,6435,6436.000000000000000,56.950346000000003,-122.168779999999998,0,Montney Basin,26607264166.200000762939453,4,2090.6499023
4859,6326,6327.000000000000000,56.950347999999998,-122.168953999999999,0,Montney Basin,26607264166.200000762939453,4,2090.6499023
4860,5140,5141.000000000000000,56.950671000000000,-122.219461999999993,0,Montney Basin,26607264166.200000762939453,4,2108.4799805
4861,6021,6022.000000000000000,56.951411000000000,-122.166075000000006,0,Montney Basin,26607264166.200000762939453,4,2090.6499023
4862,2023,2024.000000000000000,56.952016999999998,-121.528347999999994,0,Montney Basin,26607264166.200000762939453,4,1750.3100586
4863,5134,5135.000000000000000,56.952745999999998,-122.164091999999997,0,Montney Basin,26607264166.200000762939453,4,2090.6499023
4864,5273,5274.000000000000000,56.952751999999997,-122.163971000000004,0,Montney Basin,26607264166.200000762939453,4,2090.6499023
