FID,FID_Fish4,Id,POINT_X,POINT_Y,FID_Unconv,NAME,SHAPEAREA,OBJECTID,RASTERVALU
9128,23630,0,-122.936738926999993,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2392.3400879
9129,23631,0,-122.914281044999996,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2416.3601074
9130,23632,0,-122.891823162999998,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2440.1899414
9131,23633,0,-122.869365281000000,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2460.0400391
9132,23634,0,-122.846907399000003,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2472.5000000
9133,23635,0,-122.824449517000005,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2462.8500977
9134,23636,0,-122.801991634999993,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2454.9399414
9135,23637,0,-122.779533752999995,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2452.8100586
9136,23638,0,-122.757075870999998,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2465.5000000
9137,23639,0,-122.734617989000000,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2458.4099121
9138,23640,0,-122.712160105999999,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2448.1799316
9139,23641,0,-122.689702224000001,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2425.3500977
9140,23642,0,-122.667244342000004,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2421.9299316
9141,23643,0,-122.644786460000006,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2419.9699707
9142,23644,0,-122.622328577999994,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2416.7299805
9143,23645,0,-122.599870695999996,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2395.7099609
9144,23646,0,-122.577412813999999,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2394.3300781
9145,23647,0,-122.554954932000001,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2330.0600586
9146,23648,0,-122.532497050000003,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2254.8798828
9147,23649,0,-122.510039167000002,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2198.6699219
9148,23650,0,-122.487581285000005,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2145.5300293
9149,23651,0,-122.465123403000007,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2098.2199707
9150,23652,0,-122.442665520999995,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2070.0500488
9151,23653,0,-122.420207638999997,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2083.0000000
9152,23654,0,-122.397749757000000,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2103.5400391
9153,23655,0,-122.375291875000002,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2144.4499512
9154,23656,0,-122.352833993000004,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2178.9499512
9155,23657,0,-122.330376111000007,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2195.5500488
9156,23658,0,-122.307918228999995,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2182.3999023
9157,23659,0,-122.285460345999994,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2115.0800781
9158,23660,0,-122.263002463999996,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2078.5400391
9159,23661,0,-122.240544581999998,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,2011.9599609
9160,23662,0,-122.218086700000001,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,1975.8900146
9161,23663,0,-122.195628818000003,56.758523442700003,0,Montney Basin,26607264166.200000762939453,4,1941.0799561
