FID,FID_Fish4,Id,POINT_X,POINT_Y,FID_Unconv,NAME,SHAPEAREA,OBJECTID,NEAR_FID,NEAR_DIST,NEAR_ANGLE,NEAR_FC,RASTERVALU
152,1943,0,-120.129503665000001,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,151,0.231912458718000,-119.511088747000002,Faults - BCOGC Pool boundary faults,1.4555600
153,1944,0,-120.107045782000000,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,151,0.242984001494000,-121.376009030999995,Faults - BCOGC Pool boundary faults,1.4720700
154,1945,0,-120.084587900000002,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,151,0.255397497226000,-125.681512265999999,Faults - BCOGC Pool boundary faults,1.4761100
155,1946,0,-120.062130018000005,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,151,0.269115683551000,-129.568265122000014,Faults - BCOGC Pool boundary faults,1.4671900
156,1947,0,-120.039672135999993,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,151,0.283949526526000,-133.063679747999998,Faults - BCOGC Pool boundary faults,1.4572999
157,1948,0,-120.017214253999995,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,151,0.299733429955000,-136.201660202999989,Faults - BCOGC Pool boundary faults,1.4449000
158,2088,0,-120.556203425000007,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,155,0.239523144713000,-114.610761604999993,Faults - BCOGC Pool boundary faults,1.0152900
159,2089,0,-120.533745542000005,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,155,0.248875764808000,-114.610761604999993,Faults - BCOGC Pool boundary faults,1.0635400
160,2090,0,-120.511287659999994,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,155,0.258228384902000,-114.610761604999993,Faults - BCOGC Pool boundary faults,1.0719399
161,2091,0,-120.488829777999996,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,155,0.267561712495000,-114.486095789999993,Faults - BCOGC Pool boundary faults,1.0930099
162,2092,0,-120.466371895999998,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,155,0.276848585268000,-114.406573245000004,Faults - BCOGC Pool boundary faults,1.1199400
163,2093,0,-120.443914014000001,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,151,0.276860931459000,-48.289170938900000,Faults - BCOGC Pool boundary faults,1.1244900
164,2094,0,-120.421456132000003,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,151,0.262454106603000,-51.951614151199998,Faults - BCOGC Pool boundary faults,1.1351500
165,2095,0,-120.398998250000005,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,151,0.249240955131000,-56.020565399699997,Faults - BCOGC Pool boundary faults,1.1507601
166,2096,0,-120.376540367999993,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,151,0.237420854798000,-60.519381398599997,Faults - BCOGC Pool boundary faults,1.1921200
167,2097,0,-120.354082485999996,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,151,0.227211319720000,-65.455421392700003,Faults - BCOGC Pool boundary faults,1.2208800
168,2098,0,-120.331624603999998,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,151,0.218837881231000,-70.811790200499999,Faults - BCOGC Pool boundary faults,1.2363600
169,2099,0,-120.309166720999997,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,151,0.212517683150000,-76.539700711400002,Faults - BCOGC Pool boundary faults,1.2633899
170,2100,0,-120.286708838999999,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,151,0.208437582932000,-82.554442856999998,Faults - BCOGC Pool boundary faults,1.2877200
171,2101,0,-120.264250957000002,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,151,0.206730257202000,-88.738215861800001,Faults - BCOGC Pool boundary faults,1.3013500
172,2102,0,-120.241793075000004,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,151,0.207454297241000,-94.951413684499997,Faults - BCOGC Pool boundary faults,1.3330400
173,2103,0,-120.219335193000006,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,151,0.210584625703000,-101.050454657000003,Faults - BCOGC Pool boundary faults,1.3513700
174,2104,0,-120.196877310999994,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,151,0.216016658288000,-106.906881763000001,Faults - BCOGC Pool boundary faults,1.3731800
175,2105,0,-120.174419428999997,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,151,0.223582695373000,-112.421754859000004,Faults - BCOGC Pool boundary faults,1.3984700
176,2106,0,-120.151961546999999,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,151,0.233075008570000,-117.531887638000001,Faults - BCOGC Pool boundary faults,1.4307801
177,2107,0,-120.129503665000001,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,151,0.243179351577000,-118.019329550999998,Faults - BCOGC Pool boundary faults,1.4546601
178,2108,0,-120.107045782000000,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,151,0.254044667352000,-119.866704611000003,Faults - BCOGC Pool boundary faults,1.4716300
179,2109,0,-120.084587900000002,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,151,0.265942380257000,-124.066278349000001,Faults - BCOGC Pool boundary faults,1.4757700
180,2110,0,-120.062130018000005,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,151,0.279142829320000,-127.887673196999998,Faults - BCOGC Pool boundary faults,1.4667900
181,2111,0,-120.039672135999993,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,151,0.293470273865000,-131.350156523000010,Faults - BCOGC Pool boundary faults,1.4572500
182,2112,0,-120.017214253999995,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,151,0.308767869216000,-134.480079971000009,Faults - BCOGC Pool boundary faults,1.4452300
183,2251,0,-120.578661307000004,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,155,0.241268404111000,-116.040995154000001,Faults - BCOGC Pool boundary faults,0.9924160
184,2252,0,-120.556203425000007,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,155,0.251127731505000,-116.040995154000001,Faults - BCOGC Pool boundary faults,1.0075099
185,2253,0,-120.533745542000005,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,155,0.260556389756000,-114.610761604999993,Faults - BCOGC Pool boundary faults,1.0617000
186,2254,0,-120.511287659999994,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,155,0.269909009850000,-114.610761604999993,Faults - BCOGC Pool boundary faults,1.0699700
187,2255,0,-120.488829777999996,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,155,0.279253951474000,-114.486095789999993,Faults - BCOGC Pool boundary faults,1.0910200
188,2256,0,-120.466371895999998,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,155,0.288548203759000,-114.406573245000004,Faults - BCOGC Pool boundary faults,1.0989600
189,2257,0,-120.443914014000001,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,151,0.286579457026000,-49.998528558600000,Faults - BCOGC Pool boundary faults,1.1028800
190,2258,0,-120.421456132000003,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,151,0.272686574465000,-53.615630888799998,Faults - BCOGC Pool boundary faults,1.1315800
191,2259,0,-120.398998250000005,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,151,0.259993968267000,-57.603167732599999,Faults - BCOGC Pool boundary faults,1.1469500
192,2260,0,-120.376540367999993,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,151,0.248685488345000,-61.976264851600000,Faults - BCOGC Pool boundary faults,1.1882200
193,2261,0,-120.354082485999996,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,151,0.238957723519000,-66.735191854700005,Faults - BCOGC Pool boundary faults,1.1992100
194,2262,0,-120.331624603999998,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,151,0.231010450158000,-71.859172111500001,Faults - BCOGC Pool boundary faults,1.2321700
195,2263,0,-120.309166720999997,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,151,0.225032387607000,-77.301160612399997,Faults - BCOGC Pool boundary faults,1.2591799
196,2264,0,-120.286708838999999,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,151,0.221183262927000,-82.985716384300005,Faults - BCOGC Pool boundary faults,1.2835300
197,2265,0,-120.264250957000002,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,151,0.219575064757000,-88.812039223799999,Faults - BCOGC Pool boundary faults,1.2969700
198,2266,0,-120.241793075000004,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,151,0.220256884715000,-94.662952343699999,Faults - BCOGC Pool boundary faults,1.3289100
199,2267,0,-120.219335193000006,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,151,0.223207738223000,-100.418318442000000,Faults - BCOGC Pool boundary faults,1.3471299
200,2268,0,-120.196877310999994,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,151,0.228339673465000,-105.969303867999997,Faults - BCOGC Pool boundary faults,1.3688500
201,2269,0,-120.174419428999997,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,151,0.235510151566000,-111.229480641999999,Faults - BCOGC Pool boundary faults,1.3940800
202,2270,0,-120.151961546999999,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,151,0.244539913798000,-116.140295613000006,Faults - BCOGC Pool boundary faults,1.4268200
203,2271,0,-120.129503665000001,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,151,0.254592747456000,-116.660926070000002,Faults - BCOGC Pool boundary faults,1.4506299
204,2272,0,-120.107045782000000,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,151,0.265263220295000,-118.484635486000002,Faults - BCOGC Pool boundary faults,1.4675000
205,2273,0,-120.084587900000002,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,151,0.276678934233000,-122.575792640000003,Faults - BCOGC Pool boundary faults,1.4716600
206,2274,0,-120.062130018000005,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,151,0.289390051992000,-126.325354550000000,Faults - BCOGC Pool boundary faults,1.4633800
207,2275,0,-120.039672135999993,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,151,0.303233712956000,-129.746150333000003,Faults - BCOGC Pool boundary faults,1.4555000
208,2276,0,-120.017214253999995,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,151,0.318062069558000,-132.858256406000010,Faults - BCOGC Pool boundary faults,1.4443300
209,2414,0,-120.601119189000002,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,155,0.242203862340000,-117.910753291000006,Faults - BCOGC Pool boundary faults,0.9862070
210,2415,0,-120.578661307000004,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,155,0.252808133416000,-116.040995154000001,Faults - BCOGC Pool boundary faults,0.9905030
211,2416,0,-120.556203425000007,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,155,0.262667460810000,-116.040995154000001,Faults - BCOGC Pool boundary faults,1.0055799
212,2417,0,-120.533745542000005,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,155,0.272233259839000,-114.610761604999993,Faults - BCOGC Pool boundary faults,1.0598300
213,2418,0,-120.511287659999994,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,155,0.281585879933000,-114.610761604999993,Faults - BCOGC Pool boundary faults,1.0631400
214,2419,0,-120.488829777999996,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,155,0.290938500027000,-114.610761604999993,Faults - BCOGC Pool boundary faults,1.0779400
215,2420,0,-120.466371895999998,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,155,0.300244061278000,-114.406573245000004,Faults - BCOGC Pool boundary faults,1.0921201
216,2421,0,-120.443914014000001,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,151,0.296532973647000,-51.593943595200003,Faults - BCOGC Pool boundary faults,1.1004000
217,2422,0,-120.421456132000003,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,151,0.283128923221000,-55.157610272699998,Faults - BCOGC Pool boundary faults,1.1048501
218,2423,0,-120.398998250000005,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,151,0.270925972926000,-59.058601399600001,Faults - BCOGC Pool boundary faults,1.1430300
219,2424,0,-120.376540367999993,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,151,0.260093235946000,-63.305699996800001,Faults - BCOGC Pool boundary faults,1.1603000
220,2425,0,-120.354082485999996,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,151,0.250808319041000,-67.894166625500006,Faults - BCOGC Pool boundary faults,1.1948400
221,2426,0,-120.331624603999998,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,151,0.243248530012000,-72.801133477099995,Faults - BCOGC Pool boundary faults,1.2209100
222,2427,0,-120.309166720999997,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,151,0.237578607503000,-77.982075116800004,Faults - BCOGC Pool boundary faults,1.2546500
223,2428,0,-120.286708838999999,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,151,0.233936006357000,-83.369857929500000,Faults - BCOGC Pool boundary faults,1.2789201
224,2429,0,-120.264250957000002,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,151,0.232416067289000,-88.877682773900005,Faults - BCOGC Pool boundary faults,1.2920500
225,2430,0,-120.241793075000004,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,151,0.233060323812000,-94.406266632099999,Faults - BCOGC Pool boundary faults,1.3240900
226,2431,0,-120.219335193000006,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,151,0.235851041282000,-99.854085922600007,Faults - BCOGC Pool boundary faults,1.3419600
227,2432,0,-120.196877310999994,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,151,0.240713576163000,-105.128198115999993,Faults - BCOGC Pool boundary faults,1.3631999
228,2433,0,-120.174419428999997,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,151,0.247525858774000,-110.152895590000000,Faults - BCOGC Pool boundary faults,1.3878100
229,2434,0,-120.151961546999999,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,151,0.256132365607000,-114.874404991999995,Faults - BCOGC Pool boundary faults,1.4205101
230,2435,0,-120.129503665000001,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,151,0.266095485330000,-115.924968105999994,Faults - BCOGC Pool boundary faults,1.4435500
231,2436,0,-120.107045782000000,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,151,0.276518234372000,-119.626734143999997,Faults - BCOGC Pool boundary faults,1.4598100
232,2437,0,-120.084587900000002,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,151,0.287585139732000,-121.197941905999997,Faults - BCOGC Pool boundary faults,1.4652700
233,2438,0,-120.062130018000005,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,151,0.299834257781000,-124.871342499999997,Faults - BCOGC Pool boundary faults,1.4583900
234,2439,0,-120.039672135999993,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,151,0.313216641672000,-128.243773992000001,Faults - BCOGC Pool boundary faults,1.4522001
235,2440,0,-120.017214253999995,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,151,0.327593437111000,-131.330147262999986,Faults - BCOGC Pool boundary faults,1.4423400
236,2576,0,-120.646034952999997,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,155,0.236973522001000,-106.791396073000001,Faults - BCOGC Pool boundary faults,0.9364390
237,2577,0,-120.623577071000000,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,155,0.244408851326000,-111.838157983000002,Faults - BCOGC Pool boundary faults,0.9379650
238,2578,0,-120.601119189000002,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,125,0.252802253619000,91.850284600999998,Faults - BCOGC Pool boundary faults,0.9843470
239,2579,0,-120.578661307000004,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,125,0.254519074484000,96.909802885700003,Faults - BCOGC Pool boundary faults,0.9885660
240,2580,0,-120.556203425000007,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,125,0.258185305651000,101.863565929999993,Faults - BCOGC Pool boundary faults,1.0036300
241,2581,0,-120.533745542000005,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,125,0.263719657533000,106.644093880000000,Faults - BCOGC Pool boundary faults,1.0322100
